path,task,filtration,dims,grid,perslay,seed,families,n_train,best_epoch,epochs_run,best_val_loss,test_loss,test_accuracy,git_commit
results/classify/all/dtm_k5/h0/seed_1,classify,dtm_k5,0,sqrtn_u2,False,1,poisson|thomas|nested|matern2|lgcp,370000,39,69,1.0459588124275208,1.0440941891988118,0.545425,17626b2bbf9a95bb149c21bea9cc1aedd5373f6a
results/classify/all/dtm_k5/h0/seed_10,classify,dtm_k5,0,sqrtn_u2,False,10,poisson|thomas|nested|matern2|lgcp,370000,30,60,1.0449627347946167,1.0443922644933066,0.5446416666666667,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k5/h0/seed_2,classify,dtm_k5,0,sqrtn_u2,False,2,poisson|thomas|nested|matern2|lgcp,370000,26,56,1.0456524481773377,1.0429325965881349,0.5461333333333334,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k5/h0/seed_3,classify,dtm_k5,0,sqrtn_u2,False,3,poisson|thomas|nested|matern2|lgcp,370000,33,63,1.044387129020691,1.0445152971585592,0.545925,17626b2bbf9a95bb149c21bea9cc1aedd5373f6a
results/classify/all/dtm_k5/h0/seed_4,classify,dtm_k5,0,sqrtn_u2,False,4,poisson|thomas|nested|matern2|lgcp,370000,40,70,1.0468664904594422,1.0442144762357075,0.545175,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k5/h0/seed_5,classify,dtm_k5,0,sqrtn_u2,False,5,poisson|thomas|nested|matern2|lgcp,370000,36,66,1.045052905368805,1.04340090564092,0.5465083333333334,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k5/h0/seed_6,classify,dtm_k5,0,sqrtn_u2,False,6,poisson|thomas|nested|matern2|lgcp,370000,27,57,1.0441505784988403,1.0414540420532226,0.5471166666666667,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k5/h0/seed_7,classify,dtm_k5,0,sqrtn_u2,False,7,poisson|thomas|nested|matern2|lgcp,370000,24,54,1.0451938432693482,1.0443070567766826,0.5450333333333334,17626b2bbf9a95bb149c21bea9cc1aedd5373f6a
results/classify/all/dtm_k5/h0/seed_8,classify,dtm_k5,0,sqrtn_u2,False,8,poisson|thomas|nested|matern2|lgcp,370000,37,67,1.0433495230674743,1.0425449156761168,0.5462666666666667,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k5/h0/seed_9,classify,dtm_k5,0,sqrtn_u2,False,9,poisson|thomas|nested|matern2|lgcp,370000,38,68,1.047723180770874,1.043480509853363,0.5464583333333334,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k5/h01/seed_1,classify,dtm_k5,"0,1",sqrtn_u2,False,1,poisson|thomas|nested|matern2|lgcp,370000,29,59,1.037913785648346,1.0358061814626058,0.547625,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k5/h01/seed_10,classify,dtm_k5,"0,1",sqrtn_u2,False,10,poisson|thomas|nested|matern2|lgcp,370000,18,48,1.038233810043335,1.0334316315968832,0.549775,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k5/h01/seed_2,classify,dtm_k5,"0,1",sqrtn_u2,False,2,poisson|thomas|nested|matern2|lgcp,370000,29,59,1.0354741416931152,1.0345827102661134,0.5495166666666667,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k5/h01/seed_3,classify,dtm_k5,"0,1",sqrtn_u2,False,3,poisson|thomas|nested|matern2|lgcp,370000,17,47,1.0342813480377198,1.0331754452705384,0.5503666666666667,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k5/h01/seed_4,classify,dtm_k5,"0,1",sqrtn_u2,False,4,poisson|thomas|nested|matern2|lgcp,370000,14,44,1.0371207958221436,1.0339861772855123,0.5492333333333334,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k5/h01/seed_5,classify,dtm_k5,"0,1",sqrtn_u2,False,5,poisson|thomas|nested|matern2|lgcp,370000,24,54,1.0361527641296386,1.033315672715505,0.5500833333333334,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k5/h01/seed_6,classify,dtm_k5,"0,1",sqrtn_u2,False,6,poisson|thomas|nested|matern2|lgcp,370000,17,47,1.0395726192474366,1.0361014631907146,0.5476666666666666,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k5/h01/seed_7,classify,dtm_k5,"0,1",sqrtn_u2,False,7,poisson|thomas|nested|matern2|lgcp,370000,19,49,1.0359696358680726,1.032372608757019,0.5492583333333333,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k5/h01/seed_8,classify,dtm_k5,"0,1",sqrtn_u2,False,8,poisson|thomas|nested|matern2|lgcp,370000,21,51,1.0363229532241822,1.0324980492591858,0.550375,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k5/h01/seed_9,classify,dtm_k5,"0,1",sqrtn_u2,False,9,poisson|thomas|nested|matern2|lgcp,370000,21,51,1.0358153082847594,1.033725152015686,0.5491166666666667,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k5/h1/seed_1,classify,dtm_k5,1,sqrtn_u2,False,1,poisson|thomas|nested|matern2|lgcp,370000,29,59,1.2305969491958617,1.2284067111968995,0.452375,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k5/h1/seed_10,classify,dtm_k5,1,sqrtn_u2,False,10,poisson|thomas|nested|matern2|lgcp,370000,37,67,1.2284635652542115,1.2246460173288982,0.45600833333333335,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k5/h1/seed_2,classify,dtm_k5,1,sqrtn_u2,False,2,poisson|thomas|nested|matern2|lgcp,370000,39,69,1.228284796142578,1.225713426208496,0.45560833333333334,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k5/h1/seed_3,classify,dtm_k5,1,sqrtn_u2,False,3,poisson|thomas|nested|matern2|lgcp,370000,17,47,1.2291490083694459,1.225472196006775,0.45565833333333333,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k5/h1/seed_4,classify,dtm_k5,1,sqrtn_u2,False,4,poisson|thomas|nested|matern2|lgcp,370000,54,84,1.227249807548523,1.2234803570429484,0.456175,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k5/h1/seed_5,classify,dtm_k5,1,sqrtn_u2,False,5,poisson|thomas|nested|matern2|lgcp,370000,32,62,1.2277722406387328,1.2258616517384846,0.45324166666666665,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k5/h1/seed_6,classify,dtm_k5,1,sqrtn_u2,False,6,poisson|thomas|nested|matern2|lgcp,370000,43,73,1.2275172660827636,1.2248915850957234,0.45603333333333335,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k5/h1/seed_7,classify,dtm_k5,1,sqrtn_u2,False,7,poisson|thomas|nested|matern2|lgcp,370000,37,67,1.2289325309753418,1.2235579136530559,0.456175,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k5/h1/seed_8,classify,dtm_k5,1,sqrtn_u2,False,8,poisson|thomas|nested|matern2|lgcp,370000,41,71,1.2278771551132202,1.2246208996454875,0.45443333333333336,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k5/h1/seed_9,classify,dtm_k5,1,sqrtn_u2,False,9,poisson|thomas|nested|matern2|lgcp,370000,36,66,1.2306317878723145,1.226279754002889,0.45574166666666666,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k5/perslay_h0/seed_1,classify,dtm_k5,0,sqrtn_u2,True,1,poisson|thomas|nested|matern2|lgcp,370000,22,52,0.9872058387756347,0.9873503772735596,0.5648,17626b2bbf9a95bb149c21bea9cc1aedd5373f6a
results/classify/all/dtm_k5/perslay_h0/seed_10,classify,dtm_k5,0,sqrtn_u2,True,10,poisson|thomas|nested|matern2|lgcp,370000,30,60,0.9816533231735229,0.9809012239138285,0.5684416666666666,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k5/perslay_h0/seed_2,classify,dtm_k5,0,sqrtn_u2,True,2,poisson|thomas|nested|matern2|lgcp,370000,11,41,0.9933138828277588,0.9929321158250173,0.5614166666666667,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k5/perslay_h0/seed_3,classify,dtm_k5,0,sqrtn_u2,True,3,poisson|thomas|nested|matern2|lgcp,370000,59,89,0.9769104143142701,0.975546838315328,0.5707666666666666,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k5/perslay_h0/seed_4,classify,dtm_k5,0,sqrtn_u2,True,4,poisson|thomas|nested|matern2|lgcp,370000,28,58,0.9919300627708435,0.987118129491806,0.5663083333333333,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k5/perslay_h0/seed_5,classify,dtm_k5,0,sqrtn_u2,True,5,poisson|thomas|nested|matern2|lgcp,370000,14,44,0.9962056221008301,0.9971817058881124,0.5579416666666667,17626b2bbf9a95bb149c21bea9cc1aedd5373f6a
results/classify/all/dtm_k5/perslay_h0/seed_6,classify,dtm_k5,0,sqrtn_u2,True,6,poisson|thomas|nested|matern2|lgcp,370000,14,44,0.9895704307556152,0.9898318157831828,0.563975,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k5/perslay_h0/seed_7,classify,dtm_k5,0,sqrtn_u2,True,7,poisson|thomas|nested|matern2|lgcp,370000,33,63,0.997245192527771,0.9938273398876191,0.5618416666666667,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k5/perslay_h0/seed_8,classify,dtm_k5,0,sqrtn_u2,True,8,poisson|thomas|nested|matern2|lgcp,370000,26,56,0.9999757016181946,0.999298308579127,0.5595916666666667,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k5/perslay_h0/seed_9,classify,dtm_k5,0,sqrtn_u2,True,9,poisson|thomas|nested|matern2|lgcp,370000,23,53,1.0043672687530518,1.0041585826555888,0.5564916666666667,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k5/perslay_h01/seed_1,classify,dtm_k5,"0,1",sqrtn_u2,True,1,poisson|thomas|nested|matern2|lgcp,370000,43,73,0.9681472811698913,0.9668139172236124,0.576625,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k5/perslay_h01/seed_10,classify,dtm_k5,"0,1",sqrtn_u2,True,10,poisson|thomas|nested|matern2|lgcp,370000,43,73,0.9648971101760865,0.9647879096825918,0.577225,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k5/perslay_h01/seed_2,classify,dtm_k5,"0,1",sqrtn_u2,True,2,poisson|thomas|nested|matern2|lgcp,370000,29,59,0.9703381628036499,0.9689972398757934,0.5733666666666667,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k5/perslay_h01/seed_3,classify,dtm_k5,"0,1",sqrtn_u2,True,3,poisson|thomas|nested|matern2|lgcp,370000,33,63,0.9695965405464172,0.9695986028035481,0.57395,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k5/perslay_h01/seed_4,classify,dtm_k5,"0,1",sqrtn_u2,True,4,poisson|thomas|nested|matern2|lgcp,370000,16,46,0.9804241710662842,0.9763636084874471,0.572675,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k5/perslay_h01/seed_5,classify,dtm_k5,"0,1",sqrtn_u2,True,5,poisson|thomas|nested|matern2|lgcp,370000,32,62,0.9689658592224121,0.9666062689940135,0.5761666666666667,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k5/perslay_h01/seed_6,classify,dtm_k5,"0,1",sqrtn_u2,True,6,poisson|thomas|nested|matern2|lgcp,370000,36,66,0.9689052697181701,0.9712039904435475,0.5738416666666667,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k5/perslay_h01/seed_7,classify,dtm_k5,"0,1",sqrtn_u2,True,7,poisson|thomas|nested|matern2|lgcp,370000,22,52,0.9686253699302674,0.9680676587899526,0.5760583333333333,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k5/perslay_h01/seed_8,classify,dtm_k5,"0,1",sqrtn_u2,True,8,poisson|thomas|nested|matern2|lgcp,370000,34,64,0.9659497939109802,0.9662980856259664,0.576975,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k5/perslay_h01/seed_9,classify,dtm_k5,"0,1",sqrtn_u2,True,9,poisson|thomas|nested|matern2|lgcp,370000,27,57,0.9731001170158387,0.9708106601079305,0.57435,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k5/perslay_h1/seed_1,classify,dtm_k5,1,sqrtn_u2,True,1,poisson|thomas|nested|matern2|lgcp,370000,6,36,1.251650498008728,1.245611788113912,0.4429,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k5/perslay_h1/seed_10,classify,dtm_k5,1,sqrtn_u2,True,10,poisson|thomas|nested|matern2|lgcp,370000,4,34,1.2472362581253051,1.2409249830881754,0.44998333333333335,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k5/perslay_h1/seed_2,classify,dtm_k5,1,sqrtn_u2,True,2,poisson|thomas|nested|matern2|lgcp,370000,4,34,1.2684463554382324,1.2610445809046427,0.4353916666666667,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k5/perslay_h1/seed_3,classify,dtm_k5,1,sqrtn_u2,True,3,poisson|thomas|nested|matern2|lgcp,370000,13,43,1.235031653213501,1.2306200616200764,0.45495,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k5/perslay_h1/seed_4,classify,dtm_k5,1,sqrtn_u2,True,4,poisson|thomas|nested|matern2|lgcp,370000,2,32,1.2653619171142578,1.2594586109161376,0.4432833333333333,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k5/perslay_h1/seed_5,classify,dtm_k5,1,sqrtn_u2,True,5,poisson|thomas|nested|matern2|lgcp,370000,5,35,1.2511729749679565,1.2447201106389363,0.44705833333333334,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k5/perslay_h1/seed_6,classify,dtm_k5,1,sqrtn_u2,True,6,poisson|thomas|nested|matern2|lgcp,370000,5,35,1.2517854383468627,1.246184171740214,0.44793333333333335,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k5/perslay_h1/seed_7,classify,dtm_k5,1,sqrtn_u2,True,7,poisson|thomas|nested|matern2|lgcp,370000,4,34,1.2497634033203124,1.2420220622380576,0.45021666666666665,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k5/perslay_h1/seed_8,classify,dtm_k5,1,sqrtn_u2,True,8,poisson|thomas|nested|matern2|lgcp,370000,4,34,1.2546136346817016,1.2486620970408122,0.44771666666666665,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k5/perslay_h1/seed_9,classify,dtm_k5,1,sqrtn_u2,True,9,poisson|thomas|nested|matern2|lgcp,370000,4,34,1.2549441020965577,1.2494109833399454,0.448825,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k5/perslay_z_h0/seed_1,classify,dtm_k5,0,sqrtn_u2,True,1,poisson|thomas|nested|matern2|lgcp,370000,76,106,0.9773887206077576,0.9754969868977864,0.5751166666666667,1c20c82f79981904469779d1e6f7729f587c5947
results/classify/all/dtm_k5/perslay_z_h0/seed_2,classify,dtm_k5,0,sqrtn_u2,True,2,poisson|thomas|nested|matern2|lgcp,370000,52,82,0.9760646356582642,0.9743690227508545,0.5750166666666666,1c20c82f79981904469779d1e6f7729f587c5947
results/classify/all/dtm_k5/perslay_z_h01/seed_1,classify,dtm_k5,"0,1",sqrtn_u2,True,1,poisson|thomas|nested|matern2|lgcp,370000,150,180,0.9621374179840088,0.9603508364677429,0.5834833333333334,1c20c82f79981904469779d1e6f7729f587c5947
results/classify/all/dtm_k5/perslay_z_h01/seed_2,classify,dtm_k5,"0,1",sqrtn_u2,True,2,poisson|thomas|nested|matern2|lgcp,370000,39,69,0.9655768394470214,0.9620116758346557,0.5790666666666666,1c20c82f79981904469779d1e6f7729f587c5947
results/classify/all/dtm_k5/perslay_z_h1/seed_1,classify,dtm_k5,1,sqrtn_u2,True,1,poisson|thomas|nested|matern2|lgcp,370000,143,173,1.2180747329711914,1.2156605510711669,0.45881666666666665,1c20c82f79981904469779d1e6f7729f587c5947
results/classify/all/dtm_k5/perslay_z_h1/seed_2,classify,dtm_k5,1,sqrtn_u2,True,2,poisson|thomas|nested|matern2|lgcp,370000,85,115,1.2192630662918091,1.2158443174362183,0.46029166666666665,1c20c82f79981904469779d1e6f7729f587c5947
results/classify/all/rips/h0/seed_1,classify,rips,0,sqrtn_u2,False,1,poisson|thomas|nested|matern2|lgcp,370000,32,62,1.0395609219551087,1.0355438624382018,0.5452083333333333,17626b2bbf9a95bb149c21bea9cc1aedd5373f6a
results/classify/all/rips/h0/seed_10,classify,rips,0,sqrtn_u2,False,10,poisson|thomas|nested|matern2|lgcp,370000,80,110,1.0362366298675536,1.034096378103892,0.5452666666666667,17626b2bbf9a95bb149c21bea9cc1aedd5373f6a
results/classify/all/rips/h0/seed_2,classify,rips,0,sqrtn_u2,False,2,poisson|thomas|nested|matern2|lgcp,370000,42,72,1.0394733798980713,1.0348265191396078,0.5447916666666667,17626b2bbf9a95bb149c21bea9cc1aedd5373f6a
results/classify/all/rips/h0/seed_3,classify,rips,0,sqrtn_u2,False,3,poisson|thomas|nested|matern2|lgcp,370000,38,68,1.0395202718734742,1.0357744564374287,0.5447333333333333,17626b2bbf9a95bb149c21bea9cc1aedd5373f6a
results/classify/all/rips/h0/seed_4,classify,rips,0,sqrtn_u2,False,4,poisson|thomas|nested|matern2|lgcp,370000,56,86,1.0401771789550782,1.0379935819307964,0.544925,17626b2bbf9a95bb149c21bea9cc1aedd5373f6a
results/classify/all/rips/h0/seed_5,classify,rips,0,sqrtn_u2,False,5,poisson|thomas|nested|matern2|lgcp,370000,35,65,1.0374977401733398,1.0357663467407228,0.5451666666666667,17626b2bbf9a95bb149c21bea9cc1aedd5373f6a
results/classify/all/rips/h0/seed_6,classify,rips,0,sqrtn_u2,False,6,poisson|thomas|nested|matern2|lgcp,370000,39,69,1.0386295375823975,1.0352725282669066,0.5460166666666667,17626b2bbf9a95bb149c21bea9cc1aedd5373f6a
results/classify/all/rips/h0/seed_7,classify,rips,0,sqrtn_u2,False,7,poisson|thomas|nested|matern2|lgcp,370000,95,125,1.0392098024368286,1.0362744582811991,0.5456916666666667,17626b2bbf9a95bb149c21bea9cc1aedd5373f6a
results/classify/all/rips/h0/seed_8,classify,rips,0,sqrtn_u2,False,8,poisson|thomas|nested|matern2|lgcp,370000,27,57,1.0395790233612061,1.0355214624087017,0.5453916666666667,17626b2bbf9a95bb149c21bea9cc1aedd5373f6a
results/classify/all/rips/h0/seed_9,classify,rips,0,sqrtn_u2,False,9,poisson|thomas|nested|matern2|lgcp,370000,36,66,1.038399900341034,1.0345862294832866,0.5449083333333333,17626b2bbf9a95bb149c21bea9cc1aedd5373f6a
results/classify/all/rips/h01/seed_1,classify,rips,"0,1",sqrtn_u2,False,1,poisson|thomas|nested|matern2|lgcp,370000,24,54,1.014709213924408,1.0091620239257812,0.5596,17626b2bbf9a95bb149c21bea9cc1aedd5373f6a
results/classify/all/rips/h01/seed_10,classify,rips,"0,1",sqrtn_u2,False,10,poisson|thomas|nested|matern2|lgcp,370000,36,66,1.0129801120758057,1.0105941766421,0.5590083333333333,17626b2bbf9a95bb149c21bea9cc1aedd5373f6a
results/classify/all/rips/h01/seed_2,classify,rips,"0,1",sqrtn_u2,False,2,poisson|thomas|nested|matern2|lgcp,370000,27,57,1.01795702085495,1.013150188446045,0.5597666666666666,17626b2bbf9a95bb149c21bea9cc1aedd5373f6a
results/classify/all/rips/h01/seed_3,classify,rips,"0,1",sqrtn_u2,False,3,poisson|thomas|nested|matern2|lgcp,370000,33,63,1.0178728141784668,1.011715702788035,0.5572166666666667,17626b2bbf9a95bb149c21bea9cc1aedd5373f6a
results/classify/all/rips/h01/seed_4,classify,rips,"0,1",sqrtn_u2,False,4,poisson|thomas|nested|matern2|lgcp,370000,42,72,1.0195922451019288,1.0122049912134807,0.558225,17626b2bbf9a95bb149c21bea9cc1aedd5373f6a
results/classify/all/rips/h01/seed_5,classify,rips,"0,1",sqrtn_u2,False,5,poisson|thomas|nested|matern2|lgcp,370000,36,66,1.0122592107772828,1.0095380095481872,0.5591,17626b2bbf9a95bb149c21bea9cc1aedd5373f6a
results/classify/all/rips/h01/seed_6,classify,rips,"0,1",sqrtn_u2,False,6,poisson|thomas|nested|matern2|lgcp,370000,30,60,1.0142631744384765,1.0095038993199665,0.5603333333333333,17626b2bbf9a95bb149c21bea9cc1aedd5373f6a
results/classify/all/rips/h01/seed_7,classify,rips,"0,1",sqrtn_u2,False,7,poisson|thomas|nested|matern2|lgcp,370000,37,67,1.0168351269721985,1.0126027890523275,0.5595166666666667,17626b2bbf9a95bb149c21bea9cc1aedd5373f6a
results/classify/all/rips/h01/seed_8,classify,rips,"0,1",sqrtn_u2,False,8,poisson|thomas|nested|matern2|lgcp,370000,24,54,1.0129214908599853,1.0104067740440368,0.560125,17626b2bbf9a95bb149c21bea9cc1aedd5373f6a
results/classify/all/rips/h01/seed_9,classify,rips,"0,1",sqrtn_u2,False,9,poisson|thomas|nested|matern2|lgcp,370000,25,55,1.0157852796554565,1.0106950106302897,0.560225,17626b2bbf9a95bb149c21bea9cc1aedd5373f6a
results/classify/all/rips/h1/seed_1,classify,rips,1,sqrtn_u2,False,1,poisson|thomas|nested|matern2|lgcp,370000,20,50,1.2153536512374878,1.2115004939397176,0.465075,17626b2bbf9a95bb149c21bea9cc1aedd5373f6a
results/classify/all/rips/h1/seed_10,classify,rips,1,sqrtn_u2,False,10,poisson|thomas|nested|matern2|lgcp,370000,51,81,1.2139206562042237,1.2123289913813273,0.4641166666666667,17626b2bbf9a95bb149c21bea9cc1aedd5373f6a
results/classify/all/rips/h1/seed_2,classify,rips,1,sqrtn_u2,False,2,poisson|thomas|nested|matern2|lgcp,370000,19,49,1.2174645696640014,1.212632291285197,0.46544166666666664,17626b2bbf9a95bb149c21bea9cc1aedd5373f6a
results/classify/all/rips/h1/seed_3,classify,rips,1,sqrtn_u2,False,3,poisson|thomas|nested|matern2|lgcp,370000,16,46,1.2179677145004273,1.213690246073405,0.46424166666666666,17626b2bbf9a95bb149c21bea9cc1aedd5373f6a
results/classify/all/rips/h1/seed_4,classify,rips,1,sqrtn_u2,False,4,poisson|thomas|nested|matern2|lgcp,370000,35,65,1.2170776805877686,1.212707074801127,0.46416666666666667,17626b2bbf9a95bb149c21bea9cc1aedd5373f6a
results/classify/all/rips/h1/seed_5,classify,rips,1,sqrtn_u2,False,5,poisson|thomas|nested|matern2|lgcp,370000,14,44,1.219632304763794,1.2152162527084351,0.4631416666666667,17626b2bbf9a95bb149c21bea9cc1aedd5373f6a
results/classify/all/rips/h1/seed_6,classify,rips,1,sqrtn_u2,False,6,poisson|thomas|nested|matern2|lgcp,370000,22,52,1.2169619127273559,1.214696971130371,0.46403333333333335,17626b2bbf9a95bb149c21bea9cc1aedd5373f6a
results/classify/all/rips/h1/seed_7,classify,rips,1,sqrtn_u2,False,7,poisson|thomas|nested|matern2|lgcp,370000,17,47,1.221209128189087,1.2161167504628498,0.46385,17626b2bbf9a95bb149c21bea9cc1aedd5373f6a
results/classify/all/rips/h1/seed_8,classify,rips,1,sqrtn_u2,False,8,poisson|thomas|nested|matern2|lgcp,370000,55,85,1.2173634315490722,1.2144603326161703,0.46450833333333336,17626b2bbf9a95bb149c21bea9cc1aedd5373f6a
results/classify/all/rips/h1/seed_9,classify,rips,1,sqrtn_u2,False,9,poisson|thomas|nested|matern2|lgcp,370000,30,60,1.2164554012298583,1.2140307561238606,0.46491666666666664,17626b2bbf9a95bb149c21bea9cc1aedd5373f6a
results/classify/all/rips/perslay_h0/seed_1,classify,rips,0,sqrtn_u2,True,1,poisson|thomas|nested|matern2|lgcp,370000,4,34,1.1117164930343628,1.1057747077941895,0.5014,17626b2bbf9a95bb149c21bea9cc1aedd5373f6a
results/classify/all/rips/perslay_h0/seed_10,classify,rips,0,sqrtn_u2,True,10,poisson|thomas|nested|matern2|lgcp,370000,3,33,1.0639374818801879,1.0600151557286581,0.5337833333333334,17626b2bbf9a95bb149c21bea9cc1aedd5373f6a
results/classify/all/rips/perslay_h0/seed_2,classify,rips,0,sqrtn_u2,True,2,poisson|thomas|nested|matern2|lgcp,370000,6,36,1.0400456369400024,1.036991340525945,0.5342416666666666,17626b2bbf9a95bb149c21bea9cc1aedd5373f6a
results/classify/all/rips/perslay_h0/seed_3,classify,rips,0,sqrtn_u2,True,3,poisson|thomas|nested|matern2|lgcp,370000,16,46,1.0274596481323242,1.0231698302110037,0.5401416666666666,17626b2bbf9a95bb149c21bea9cc1aedd5373f6a
